rfid	op_id	soc_socialrs_sa	soc_socialavgti	soc_social_num_ti_1_5	soc_social_num_ti_4_5	soc_social_num_ti_7_5	soc_social_num_ti_10_5	soc_social_num_ti_13_5	soc_social_num_ti_16_5	soc_socialti_sa	soc_midconrs_sa	soc_midconavgti	soc_midcon_num_ti_1_5	soc_midcon_num_ti_4_5	soc_midcon_num_ti_7_5	soc_midcon_num_ti_10_5	soc_midcon_num_ti_13_5	soc_midcon_num_ti_16_5	soc_midconti_sa	soc_opconrs_sa	soc_opconavgti	soc_opcon_num_ti_1_5	soc_opcon_num_ti_4_5	soc_opcon_num_ti_7_5	soc_opcon_num_ti_10_5	soc_opcon_num_ti_13_5	soc_opcon_num_ti_16_5	soc_opconti_sa	soc_totalrs_sa	soc_avgtotalti	soc_total_num_ti_1_5	soc_total_num_ti_4_5	soc_total_num_ti_7_5	soc_total_num_ti_10_5	soc_total_num_ti_13_5	soc_total_num_ti_16_5	soc_totalti_sa	rt_trials_sa	rt_meanrt_sa	rt_devmedrt_sa	rt_falsealarm_sa	rt_peropfalsealarm_sa	rt_pinit_sa	rt_peropinit_sa	loco_sheet_id	loco_saact	loco_sadis	loco_sarear	loco_sacent	lr_lt_act_sa	lr_lt_inact_sa	lr_lt_tot_sa	lr_px_pre_act_sa	lr_px_pre_inact_sa	lr_px_pre_tot_sa	dd_pcd600	dd_pcd1200	dd_pcd1800	dd_pcd2400
CC1DCD1ABA	X27	-0.537634409	1157.772727	3	2	3	7	3	3	0.483331128	-0.666666667	378.75	5	3	1	4	2	1	0.234848485	-0.659722222	362.3333333	7	4	2	2	2	4	0.602953454	-0.618773946	663.3898305	15	10	6	13	7	8	0.417923322	-0.477124183	0.203230258	-0.540099393	-0.645833333	-0.426446293	-0.516290727	-0.122573318	X01_XX3	-0.321138211	-0.317073171	-0.595238095	-0.645238095	-0.487179487	-0.484126984	-0.486111111	-0.488888889	-0.516666667	-0.458333333	6.01	12.01	18.01	24.01
CC1DCD1ABB	X28	-0.602150538	639.3703704	10	5	5	3	2	2	-0.327921825	-0.551282051	458.0526316	8	4	3		1	3	0.426679842	-0.537037037	1014.285714	2	4	4	2	6	3	0.593682042	-0.455223881	705.4626866	20	13	12	5	9	8	0.397501593	-0.38700565	0.232622253	0.470714315	-0.666666667	0.75116091	-0.375527426	-0.19748991	X01_XX3	-0.366013072	-0.510956595	-0.678571429	-0.544326241	-0.295833333	-0.308333333	-0.3	-0.511111111	-0.428571429	-0.452380952	6.01	12.01	18.01	24.01
CC1DCD1AB2	X29	-0.800925926	661.9	5	3	1	1			-0.617619873	-0.774509804	670.8888889	5	3	1				-0.697979192	-0.715686275	655.2142857	5	5	2	1			-0.664476365	-0.773809524	661.5151515	15	11	4	3			-0.557649443	-0.393081761	-0.163942904	-0.47891103	-0.641025641	-0.439641088	-0.551558753	-0.314483771	X01_XX3	-0.449206349	-0.446801968	-0.595959596	-0.415198618	-0.514492754	-0.546296296	-0.528455285	0.388888889	-0.541666667	-0.175	6.01	12.01	18.01	24.01
CC1DCD1A77	X30	-0.552845528	586.6896552	8	9	1	4	4	3	0.282473009	-0.586021505	703.7272727	7	2	6	2	3	2	-0.724676341	-0.487179487	612.8333333	8	6	4	6	3	3	-0.534816052	-0.464506173	628.1604938	23	17	11	12	10	8	-0.428020594	-0.384259259	-0.175275991	-0.541582687	-0.68627451	0.609940795	-0.442872117	0.252613817	X01_XX3	-0.358695652	-0.486308583	-0.572222222	-0.516793409	-0.445833333	0.18115942	-0.305084746	-0.431818182	-0.380952381	-0.316666667	6.01	12.01	18.01	24.01
CC1DCD1A84	X31	-0.688172043	322.9047619	4	4	6	4	3		-0.630543751	-0.649122807	371.4285714	4	4	2	2	2		-0.413225006	-0.446969697	611.6666667	5	5	3	2			-0.746784788	-0.614478114	423.12	13	13	11	8	5		-0.653259908	-0.209401709	0.152912272	-0.400176455	-0.685185185	-0.693392576	-0.342105263	-0.303012341	X01_XX3	-0.466666667	-0.511393229	-0.58	0.442903752	-0.375	-0.49122807	-0.426356589	-0.355555556	-0.362745098	-0.359375	6.01	12.01	18.01	24.01
CC1DCD1A9D	X32	-0.771367521	484.8	3	2	3	3	2	2	0.357710652	-0.737037037	539.2222222	5	4	4			5	0.56942596	-0.595238095	545.5294118	3	4	2	3	3	2	-0.307807135	-0.728476821	525.04	11	10	9	6	5	9	-0.343240268	-0.346153846	0.30703298	0.517908755	-0.780701754	-0.754945578	-0.567028986	-0.461448592	X01_XX3	-0.472789116	-0.589285714	-0.688172043	-0.553181387	-0.575757576	-0.461538462	-0.533333333	-0.407407407	-0.566666667	-0.414141414	6.01	12.01	18.01	24.01
CC1DCD1A9A	X33	-0.373563218	1611.058824	5	4	1	3	3	1	-0.655730699	-0.660714286	389.5263158	5	3	2	2	5	2	-0.484753551	-0.647058824	365.4210526	5	5	4	1	1	3	0.418801272	-0.545045045	758.7636364	15	12	7	6	9	6	-0.508491744	0.157232704	0.124005546	-0.587470035	-0.763888889	-0.760142119	-0.33531746	-0.332841585	X01_XX3	-0.365740741	-0.461838006	-0.608108108	-0.395196507	-0.456140351	-0.614583333	-0.49086758	-0.46875	-0.572916667	-0.452380952	6.01	12.01	18.01	24.01
CC1DCD1A8C	X34	-0.631313131	411.3125	5	3	3	2	2		-0.690733464	-0.690104167	646.5	6	5	5	2	3	1	0.407078539	-0.516853933	912.4444444	4	2	6	4	2		-0.528045977	-0.358974359	664.7857143	15	11	14	8	7	1	-0.445962437	-0.172043011	0.144622785	0.534563006	-0.6	-0.608676173	-0.4	-0.404499009	X01_XX3	-0.29964539	-0.448681733	-0.666666667	-0.422565033	-0.462365591	-0.647058824	-0.527777778	-0.476190476	-0.515151515	-0.47311828	6.01	12.01	18.01	24.01
CC1DCD1AC2	X35	-0.471544715	751.875	6	7	3	4	3	1	-0.439108542	-0.461538462	498.5333333	8	8	6	1	5	2	-0.442730457	-0.56	764.2173913	8	5	4	3	2	1	-0.469293478	-0.485119048	656.8571429	22	20	13	8	10	4	-0.388179223	-0.298850575	0.164144292	-0.366082251	-0.583333333	0.463820833	-0.374358974	0.19727688	X01_XX3	-0.507246377	-0.533825338	-0.673913043	-0.703900709	-0.5	-0.5	-0.441176471	-0.492063492	-0.416666667	-0.340277778	6.01	12.01	18.01	24.01
CC1DCD1A92	X36	-0.436781609	925.9428571	13	8	3	3	5	3	-0.382845826	-0.446969697	526.7575758	8	6	6	5	3	5	0.418706528	-0.492063492	462.5333333	6	1	3	1	3	1	-0.645405295	-0.43236715	683.4819277	27	15	12	9	11	9	-0.401100061	-0.40625	0.067247163	-0.415138289	-0.679487179	-0.608018034	-0.432659933	-0.139379665	X01_XX3	-0.319923372	-0.429353234	-0.688172043	-0.524659864	-0.296875	-0.611111111	-0.382575758	-0.458333333	-0.511904762	-0.433333333	6.01	12.01	18.01	24.01
CC1DCD1A69	X37	-0.587431694	1618.347826	7	7	5	2	2		-0.398169706	-0.731884058	400.25	2	4	3		3		0.461667787	-0.717391304	565.4666667	4	4	4	2	1		-0.503802504	-0.544176707	1010.14	13	15	12	4	6		-0.420379169	-0.363095238	0.210913226	-0.412379752	-0.666666667	-0.639786317	-0.507575758	-0.277427515	X01_XX3	-0.423423423	-0.5477964	-0.702380952	-0.621593291	-0.603030303	-0.444444444	-0.551643192	-0.608695652	-0.462962963	-0.538888889	6.01	12.01	18.01	24.01
CC1DCD1AA7	X38	0.504464286	1191.25	5	2	4	1	5	7	0.48536559	-0.534722222	284.7142857	5	5	4	1	1	5	0.561399648	-0.505208333	359.25	6	5	5	2	4	6	-0.349184783	0.388888889	611.3424658	16	12	13	4	10	18	0.467153808	-0.22972973	-0.126376608	-0.312478318	-0.604166667	-0.539768512	-0.409090909	-0.241119325	X01_XX3	-0.365942029	-0.411172161	-0.649122807	0.705211335	-0.2875	-0.642857143	-0.409836066	-0.405797101	0.603174603	-0.352941176	6.01	12.01	18.01	24.01
CC1DCD1AC6	X39	-0.555555556	593.55	9	4	3	2	1	1	-0.169395466	-0.711538462	315.4666667	5	4	4	1	1		-0.380466091	-0.392156863	406.75	7	3	4	2	3	1	0.457232453	-0.5	449.7818182	21	11	11	5	5	2	-0.24	-0.170289855	0.106962592	-0.444190566	-0.794871795	-0.80169778	-0.208130081	-0.274522504	X01_XX3	-0.456790123	-0.571868009	-0.666666667	-0.682180851	-0.558333333	-0.490196078	-0.527027027	-0.591666667	-0.602564103	-0.595959596	6.01	12.01	18.01	24.01
CC1DCD1A7D	X40	-0.738372093	933.7916667	7	6	3	4	1	2	0.418359608	-0.510416667	502.6923077	4	3	3	2	1		-0.502663623	-0.695833333	843.3478261	5	6	3	3	3	3	0.4800847	-0.700704225	805.7166667	16	15	9	9	6	5	0.280545882	-0.153594771	0.07422604	0.198389545	-0.666666667	-0.680619021	-0.263157895	-0.207577938	X01_XX3	-0.346320346	-0.505059022	-0.685185185	-0.434456929	-0.279569892	-0.53968254	-0.384615385	0.355072464	-0.541666667	-0.298850575	6.01	12.01	18.01	24.01
CC1DCD1A78	X41	-0.441314554	552.3214286	8	6	3	3	3	5	0.449604954	-0.48	259.25	7	5	4	3	3	2	-0.512916862	-0.476190476	305.1290323	7	5	5	2	8	4	-0.24713467	-0.361823362	375.253012	22	16	12	8	14	11	0.295466884	-0.22	0.121281357	0.435719391	-0.572916667	-0.500596408	-0.358757062	-0.289163032	X01_XX3	-0.33744856	-0.519681116	-0.703703704	-0.48880597	-0.234567901	-0.490740741	-0.337037037	-0.535087719	-0.473684211	-0.411458333	6.01	12.01	18.01	24.01
CC1DCD1ACB	X42	0.533333333	768	6	11	6	4	4	4	0.423868313	-0.428571429	268.7727273	9	5	3	1	3	1	-0.515724816	0.662698413	768.48	4	4	2	6	2	7	0.595911156	0.490740741	634.2073171	19	20	11	11	9	12	0.452982013	0.166666667	-0.076479798	-0.446273571	-0.527777778	-0.670454545	-0.289029536	-0.329047688	X01_XX3	-0.321568627	-0.446162658	-0.631313131	-0.437237237	-0.444444444	-0.759259259	-0.58974359	-0.604166667	-0.429824561	-0.527131783	6.01	12.01	18.01	24.01
CC1DCD1A81	X43	-0.709876543	991.4	4	2	2	3	3	1	0.47051912	-0.692307692	331.8125	3	5	3	3		2	0.690833916	-0.546666667	666.3333333	5	6	1	3	1		-0.616075438	-0.681341719	656.6122449	12	14	6	9	4	4	-0.495452264	0.244897959	0.070937134	-0.361239374	-0.694444444	-0.739417989	-0.262232416	-0.168384307	X01_XX3	-0.525793651	-0.614203455	-0.666666667	0.697089947	-0.407407407	-0.555555556	-0.411764706	-0.647058824	-0.694444444	-0.666666667	6.01	12.01	18.01	24.01
CC1DCD1A72	X44	-0.583333333	745.6666667	9	5	3	3	5	2	-0.275739262	-0.685897436	431.0909091	6	4	3	4	1	4	-0.559334634	-0.705426357	571.7619048	7	4	4	1	2	3	-0.498956768	-0.674329502	594.6285714	22	13	10	8	8	9	-0.259148512	-0.288557214	0.194770974	0.257246466	-0.444444444	0.464981624	-0.288288288	-0.232994861	X01_XX3	-0.419047619	-0.504740519	-0.696969697	-0.734887737	-0.613333333	-0.533333333	-0.59047619	-0.388888889	-0.404761905	-0.328571429	6.01	12.01	18.01	24.01
CC1DCD1AC7	X45	-0.614864865	1492.73913	5	3	6	1	4	4	-0.485277803	-0.659722222	539.1875	5	3	2	3		3	0.324326441	-0.591666667	345.2380952	6	3	3	5	2	2	-0.591226883	-0.496254682	836.8333333	16	9	11	9	6	9	-0.349223631	-0.163888889	0.114687395	0.346505068	-0.604166667	-0.497587144	-0.323717949	-0.227237152	X01_XX3	-0.187878788	-0.397565071	-0.773809524	-0.775157233	-0.231481481	0.293650794	-0.166666667	-0.512820513	-0.583333333	-0.543478261	6.01	12.01	18.01	24.01
CC1DCD1AB8	X46	-0.6	860.8235294	4	4	1	3	3	2	-0.475371048	-0.722222222	428.15	7	5	4	2	1	1	-0.419378899	-0.613333333	330.8095238	5	7	3	2	3	1	0.3899719	-0.641350211	519.7241379	16	16	8	7	7	4	-0.25415677	-0.340740741	0.217732943	0.632550227	-0.743589744	-0.74108356	-0.443965517	-0.190461493	X01_XX3	-0.480769231	-0.560323383	-0.708333333	-0.734749455	-0.378205128	-0.35	-0.352380952	-0.385416667	-0.625	-0.490196078	6.01	12.01	18.01	24.01
CC1DCD1AC1	X47	-0.391304348	754.625	4	5	2	5	4	4	-0.444618215	-0.652777778	261.2777778	7	5	2	2	2		-0.690917455	-0.577777778	504.1111111	2	1	1	4		1	0.691989138	-0.51	536.2941176	13	11	5	11	6	5	-0.370024876	-0.230046948	-0.109620327	-0.346558878	-0.5	-0.468880028	-0.29248366	-0.232159668	X01_XX3	-0.35125448	-0.438202247	-0.620833333	-0.327720207	-0.4375	-0.5	-0.442307692	-0.583333333	-0.659090909	-0.594017094	6.01	12.01	18.01	24.01
CC1DCD1AC0	X48	-0.631205674	519.0740741	6	6	4	5	3	3	-0.264998951	-0.646825397	451.2941176	4	3	1	4	3	2	0.491987816	-0.647619048	523.3636364	6	5	3	5	1	2	-0.51976977	-0.567961165	503.0454545	16	14	8	14	7	7	-0.313461538	-0.324242424	0.149481408	0.402032813			-0.463492063	-0.251811828	X01_XX3	-0.395	-0.458126722	-0.711711712	-0.52605703	-0.320512821	-0.644927536	-0.472789116	-0.661616162	-0.578431373	-0.633333333	6.01	12.01	18.01	24.01
CC1DCD1AAC	X49	-0.65530303	753.4545455	8	4	5	1	2	2	0.398897592	-0.774074074	779.6428571	2	4	3	2	2	1	0.567791241	-0.647849462	666.25	5	4	1	2	4		0.537807839	-0.578869048	733.6730769	15	12	9	5	8	3	-0.415149007	-0.297619048	-0.096256346	-0.439974771	-0.619047619	-0.461678974	-0.340725806	-0.09025063	X01_XX3	-0.474025974	-0.57225258	-0.730769231	-0.734016139	0.12568306	-0.640350877	-0.164351852	-0.576388889	-0.73030303	-0.642857143	6.01	12.01	18.01	24.01
CC1DCD1A87	X50	-0.599156118	1320.434783	6	4	4	5	2	2	-0.379165133	-0.598958333	709.1111111	3	3	5	4	3		0.473692891	-0.427536232	625.9473684	4	6	3	2	3	1	-0.532397578	-0.538666667	917.1166667	13	13	12	11	8	3	-0.264895266	-0.306547619	-0.068787632	-0.212462541	-0.625	0.371425365	0.242424242	0.408717372	X01_XX3	-0.479919679	-0.529607452	-0.673913043	-0.661699779	-0.413580247	-0.458333333	-0.423809524	-0.641025641	-0.555555556	-0.540229885	6.01	12.01	18.01	24.01
CC1DCD1AA5	X51																																					-0.34	0.083551034	-0.376985923	-0.613636364	-0.468508276	-0.454365079	-0.324691746	X01_XX3	-0.259259259	-0.389187575	-0.631313131	0.290619765	-0.273148148	-0.53968254	-0.283333333	-0.484848485	-0.591666667	-0.446666667	6.01	12.01	18.01	24.01
CC1DCD1A4F	X53	-0.614427861	699.2608696	7	6	2	2	6		0.607482794	-0.592592593	451.5	5	4	2	3	1	3	-0.497961453	-0.706349206	742.28	8	5	4	4	3	1	-0.493642218	-0.638480392	647.9848485	20	15	8	9	10	4	-0.452799529	-0.5859375	-0.165335097	-0.559648159	-0.5	0.753240741	-0.630645161	-0.234801161	X01_XX3	-0.370588235	-0.574543836	-0.711111111	-0.589917962	-0.384353741	-0.34375	-0.374358974	-0.291666667	-0.527777778	-0.310810811	6.01	12.01	18.01	24.01
CC1DCD1A24	X54	-0.5	552.2941176	3	5	5	2	1	1	-0.666702165	-0.517857143	521.4761905	5	2	3	7	2	2	-0.39604015	-0.571428571	521.5416667	5	6	5	3	4	1	-0.498276415	-0.508403361	529.9516129	13	13	13	12	7	4	-0.503700683	-0.50877193	-0.270480777	-0.592072742	-0.444444444	-0.635343806	-0.552325581	-0.264823048	X01_XX3	-0.198924731	-0.44470405	-0.585271318	-0.453375087	-0.644927536	-0.520833333	-0.594017094	-0.553030303	-0.473684211	-0.516260163	6.01	12.01	18.01	24.01
CC1DCD1A14	X55	-0.706060606	707.875	7	7	3	3	1	3	-0.29547151	-0.54	589.0833333	9	6	3	1	2	2	-0.476825492	-0.6484375	460.2173913	6	4	5	5	2	1	-0.520085238	-0.632936508	587.4929577	22	17	11	9	6	6	-0.276511604	-0.446969697	0.143556471	-0.700275117	-0.625	0.586237374	-0.533333333	-0.284371493	X01_XX3	-0.335470085	-0.53874269	-0.670634921	-0.625452899	-0.47979798	-0.651515152	-0.522727273	-0.621212121	-0.444444444	-0.558823529	6.01	12.01	18.01	24.01
CC1DCD1A17	X56	0.37254902	963.2758621	7	6	7	4	1	3	-0.703319682	-0.625	603.0833333	5	5	4	4		5	0.383147493	-0.724444444	654.030303	10	9	5	5	1	3	-0.368142163	-0.518737673	744.0930233	22	21	16	13	2	11	-0.51862812	-0.43	0.197449012	-0.439570433	-0.551282051	-0.238730817	-0.484299517	-0.16526606	X01_XX3	-0.183544304	-0.372294372	-0.565789474	0.478762696	-0.451923077	-0.395833333	-0.434210526	-0.243055556	-0.283333333	-0.261363636	6.01	12.01	18.01	24.01
CC1DCD1A2D	X57	-0.419354839	817	9	4	6	4	4	1	-0.442348008	-0.609195402	439	6	6	2	4	3	1	-0.477720095	0.18879056	921.8055556	6	9	5	6	5	5	0.326821649	-0.209150327	764.1744186	21	19	13	14	12	7	-0.355278906	-0.327586207	-0.192005945	-0.622691373	-0.472222222	0.619942015	-0.389329806	-0.180834169	X01_XX3	-0.435897436	-0.555284553	-0.535087719	-0.238227147	-0.237288136	-0.40625	-0.243055556	-0.522222222	-0.692307692	-0.534722222	6.01	12.01	18.01	24.01
CC1DCD1A3F	X58	-0.623655914	882.6086957	4	5	5	5		4	0.485737447	-0.476744186	1432.666667	4	2	2	3	5	5	0.524752788	-0.262820513	897.6666667	5	6	6	4	3	3	-0.582394293	-0.398148148	1051.028169	13	13	13	12	8	12	0.141672418	-0.562189055	0.137573389	-0.549485776	-0.583333333	0.685735724	-0.555688146	-0.169597885	X01_XX3	-0.429824561	-0.578443878	-0.652777778	0.489826451	-0.493464052	0.53968254	-0.453846154	-0.229166667	-0.333333333	-0.262626263	6.01	12.01	18.01	24.01
CC1DCD1A52	X59	-0.420634921	1460.545455	5	5	4	3	2	3	-0.36147212	-0.583333333	762.7222222	5	3	4	2	1	2	0.377990868	-0.721014493	1432.461538		2	3	1	4	3	0.518288582	-0.537037037	1216.660377	10	10	11	6	8	8	0.388392518	-0.415458937	0.113540525	0.4694265	-0.333333333	0.770454859	-0.510548523	0.300202857	X01_XX3	-0.210045662	-0.404800431	-0.657407407	-0.504728132	-0.333333333	-0.462962963	-0.260416667	0.661458333	-0.46969697	0.537037037	6.01	12.01	18.01	24.01
CC1DCD1A38	X60	-0.515151515	1720.88	5	4	5	4	1	6	0.652212575	-0.451890034	675.4090909	8	3	3	3	1	4	-0.568554007	-0.587606838	1417.7	8	6	4	3	6	2	0.428255299	-0.202099738	1304.051948	21	13	12	11	8	12	0.361709702	-0.40942029	-0.240768447	-0.418536989	-0.452380952	0.552262849	-0.600840336	-0.42790876	X01_XX3	-0.37012987	-0.478763441	-0.692708333	-0.60047619	-0.239583333	-0.619047619	-0.260273973	-0.453703704	-0.475	-0.396666667	6.01	12.01	18.01	24.01
CC1DCD1A49	X61	-0.615384615	1047.647059	6	4	1	2	2	2	0.528686355	-0.689393939	272.3529412	6	5	1	3		2	-0.526584867	-0.302083333	475	10	4	4	4	1	4	0.583170827	-0.5625	578.1147541	22	13	6	9	3	8	0.388333854	-0.497395833	0.129645565	0.314696663	0.416666667	0.570023148	-0.436018957	0.276434888	X01_XX3	-0.452898551	-0.554469274	-0.654471545	-0.520796719	-0.480620155	-0.525641026	-0.491071429	-0.344444444	-0.416666667	-0.242424242	6.01	12.01	18.01	24.01
CC1DCD1A42	X62	-0.543209877	1352.909091	5	3	4	2	3	5	0.502590327	-0.518518519	383	5	4	3	2	4	3	-0.357998084	0.375	988.5833333	6	5	2	4	4	3	0.471416477	-0.25	918.4029851	16	12	9	8	11	11	0.293455047	-0.2960199	0.054690974	0.178406928	-0.557971014	-0.46699975	-0.442528736	-0.428280562	X01_XX3	-0.26010101	-0.433098592	-0.488095238	-0.46927237	-0.62037037	0.359649123	-0.503205128	-0.416666667	0.376811594	-0.29047619	6.01	12.01	18.01	24.01
CC1DCD1A61	X63	-0.69047619	835.0740741	6	6	4	2	6	3	-0.434997244	-0.587719298	320.1034483	11	6	3	3	4	2	-0.511472477	-0.543209877	505.6153846	8	6	3	1	5	3	-0.321251549	-0.549450549	548.4878049	25	18	10	6	15	8	-0.403184713	-0.362903226	-0.193993725	-0.38071648	-0.30952381	-0.302368011	-0.425353925	-0.167972652	X01_XX3	-0.307560137	-0.454567193	-0.489247312	-0.408724832	-0.558333333	-0.470588235	-0.518018018	-0.708333333	-0.631578947	-0.677304965	6.01	12.01	18.01	24.01
CC1DCD1A45	X64	0.496376812	758.8181818	5	4	3	3	2	5	-0.585345256	-0.687793427	446.85	7	3	5	3		2	-0.70839859	0.475177305	821.2962963	7	4	5	4	2	5	-0.388107064	-0.411764706	692.8405797	19	11	13	10	4	12	-0.354374308	-0.373737374	-0.084868199	-0.49274708	-0.714285714	-0.610618548	-0.5	-0.371791038	X01_XX3	-0.457044674	-0.559460654	-0.730392157	-0.34912854	-0.574829932	-0.691666667	-0.608695652	-0.583333333	-0.486111111	-0.316666667	6.01	12.01	18.01	24.01
CC1DCD1A5B	X65	-0.502252252	1180.724138	7	6	4	3	5	4	-0.341544556	-0.656462585	644.5714286	6	4	7	6	4	1	-0.411465467	-0.538011696	782	7	5	7	3	5	2	0.400813781	-0.487179487	871.7093023	20	15	18	12	14	7	-0.335257502	-0.316326531	0.179877527	-0.570615472	-0.615384615	0.507743563	-0.244444444	0.104426803	X01_XX3	-0.200980392	-0.385933806	-0.591954023	-0.454744817	-0.509259259	-0.525641026	-0.5	-0.366666667	-0.453703704	-0.414141414	6.01	12.01	18.01	24.01
CC1DCD1A16	X66	-0.495098039	846.2258065	9	7	6	3	3	3	-0.371544248	-0.5	648.8333333	7	6	3	6	4	4	0.552467007	-0.546666667	728.8076923	9	4	2	5	2	4	0.520763784	-0.510887772	743.0689655	25	17	11	14	9	11	0.277267239	-0.336879433	-0.094991068	-0.460232989	-0.674603175	-0.596983432	-0.358974359	-0.324613516	X01_XX3	-0.174074074	-0.297602257	-0.570833333	-0.511437908	-0.466101695	0.291666667	-0.370098039	-0.528138528	-0.439393939	-0.517045455	6.01	12.01	18.01	24.01
CC1DCD1A08	X67	-0.5	701.4	7	5	2	3	5	8	0.438790206	-0.523391813	636.7692308	4	5	8	1	4	4	0.563189278	-0.569444444	629.6551724	7	8	4	4	2	4	-0.477270125	-0.532544379	657.1529412	18	18	14	8	11	16	0.131398893	-0.30952381	0.149394457	0.514472103	-0.591666667	-0.44813575	-0.425438596	-0.274680025	X01_XX3	-0.358333333	-0.507716049	-0.678571429	-0.580792683	-0.52238806	-0.68	-0.565217391	-0.568181818	-0.635802469	-0.605442177	6.01	12.01	18.01	24.01
CC1DCD1A86	X68	-0.675531915	1784.482759	7	5	3	4	6	4	-0.274844459	-0.468253968	609.5789474	5	4	4	1	2	3	-0.534859438	-0.567708333	1167.318182	5	7	3	4	2	1	-0.476944071	-0.62244898	1271.614286	17	16	10	9	10	8	-0.205850865	-0.49047619	0.109382161	0.279815968	-0.444444444	0.420767762	-0.54390681	-0.274387562	X01_XX3	-0.296296296	-0.466532798	-0.666666667	0.554949054	-0.425925926	-0.44047619	-0.432291667	-0.453333333	-0.568627451	-0.382352941	6.01	12.01	18.01	24.01
CC1DCD1A7F	X69	0.378787879	1535.478261	5	7	4	2	2	3	0.522782552	-0.466666667	325.0454545	7	4	5	2	2	2	-0.380865801	0.698439242	458.8709677	7	6	6	4	4	3	-0.344010872	0.520172911	745.9473684	19	18	15	8	8	8	0.324419658	-0.445945946	0.09790373	-0.422522599	-0.435897436	0.567635765	-0.563063063	-0.387577805	X01_XX3	-0.191780822	-0.408097367	-0.60952381	-0.459058672	-0.41025641	-0.48	-0.389830508	0.384615385	-0.641843972	-0.391975309	6.01	12.01	18.01	24.01
CC1DCD1A6C	X70	-0.322222222	1236.95	5	5	1	3	2	3	-0.468068218	-0.713836478	925.0625	4	4	1	2	1	4	0.571655959	-0.485714286	1153.571429	3	3	4	3	5	3	-0.527058686	-0.517676768	1118.684211	12	12	7	8	8	10	-0.261363636	-0.431693989	0.132022578	-0.534183059	-0.424242424	0.186694238	-0.666666667	-0.494736894	X01_XX3	-0.286036036	-0.478660184	-0.567460317	0.308161709	-0.442307692	-0.287037037	-0.364341085	-0.632352941	0.333333333	-0.46124031	6.01	12.01	18.01	24.01
CC1DCD1A88	X71	-0.5	1270.333333	7	10	4	3	3	3	0.280916261	-0.659090909	809.45	4	3	4	6	1	2	0.705889834	-0.291666667	474.9032258	6	6	7	3	3	6	-0.453039085	-0.515873016	852.1111111	17	19	15	12	7	11	0.410137422	-0.300724638	0.089104371	-0.234749187	-0.590909091	-0.528225616	-0.347953216	0.262643166	X01_XX3	0.227969349	-0.337175793	-0.503968254	-0.43107221	-0.46875	-0.3	-0.38	-0.463768116	-0.446666667	-0.311403509	6.01	12.01	18.01	24.01
CC1DCD1A6B	X72	-0.456790123	838	11	7	2	3	5	2	-0.503024552	-0.592592593	410.6923077	4	5	2	1	1		-0.547158609	-0.434782609	687.8	8	7		4	1	4	-0.468535183	-0.363247863	701.0882353	23	19	4	8	7	6	-0.441567299	-0.244292237	-0.102285536	-0.382597505	-0.409090909	-0.411375316	-0.308823529	-0.159780885	X01_XX3	-0.44600939	-0.610655738	-0.761904762	-0.633996212	-0.50952381	-0.691919192	-0.559139785	-0.37037037	-0.580645161	-0.464285714	6.01	12.01	18.01	24.01
CC1DCD1A83	X73	-0.65248227	730.2333333	7	6	6	5	4	2	-0.297176773	-0.556451613	565.9090909	7	5	3	2	4	1	-0.56010176	-0.602272727	684.7692308	6	2	5	3	7	2	-0.551267154	-0.474056604	668.7307692	20	13	14	10	16	5	-0.3382935	-0.433962264	0.195451865	-0.675646271	-0.638888889	0.502697592	-0.525510204	-0.226683743	X01_XX3	-0.389558233	-0.512077295	-0.494791667	0.535774411	-0.223577236	-0.282051282	-0.192810458	-0.55952381	-0.486666667	-0.512820513	6.01	12.01	18.01	24.01
CC1DCD1ABD	X74	-0.469187675	1467.821429	1	6	6	2	7	6	0.584556445	-0.458333333	659.5	2	3	4	3	3	3	0.511240119	-0.36	1135.333333	6	3	5	7	2	1	0.507447578	-0.376963351	1145.971429	9	12	15	12	12	10	0.454076494	-0.333333333	-0.139939899	-0.3796893	0.277777778	0.766951352	-0.410891089	0.378507318	X01_XX3	-0.267094017	-0.446101518	-0.539473684	0.595868644	-0.221052632	-0.611111111	-0.209935897	-0.470238095	-0.506410256	-0.487654321	6.01	12.01	18.01	24.01
CC1DCD1AC5	X75	-0.320261438	1161.923077	2	7	7	3	3	4	-0.493664521	-0.666666667	248.2105263	4	5	4	2	3	1	-0.550085861	-0.390625	1133.846154	7	4	4	3	7	1	0.657105637	-0.449453552	907.1267606	13	16	15	8	13	6	0.379446564	-0.552469136	0.281999142	-0.550776155	-0.5625	0.491316676	-0.625868056	-0.263046252	X01_XX3	-0.377192982	-0.520249221	-0.55	-0.365135453	-0.44017094	-0.444444444	-0.37962963	-0.394736842	0.277777778	-0.191919192	6.01	12.01	18.01	24.01
