rfid	sha_04_age	death_comment	add_ind_sexcohort	add_ind_no_sex	add_ind_no_sexcohort	sha_mean_01_02	sha_mean_03_04	sha_mean_inactive_01_02	sha_mean_inactive_03_04	sha_mean_to_01_02	sha_mean_to_03_04	sha_iti_coefficient_of_variation_03_04	sha_iti_coefficient_of_variation_01_02	sha_iti_median_03_04	sha_loading_phase_intake_01_02	sha_loading_phase_intake_03_04	sha_titration_phase_01_02	sha_titration_phase_03_04	lga_mean_delta_esc	lga_mean_01_02	lga_mean_inactive_01_02	lga_mean_active_01_02	lga_mean_to_01_02	lga_iti_coefficient_of_variation_01_02	lga_iti_median_01_02	lga_loading_phase_intake_01_02	lga_titration_phase_01_02	lga_mean_active_12_14	lga_iti_coefficient_of_variation_12_14	tail_immersion_analgesia	tail_immersion_tolerance	tail_immersion_baseline	tail_immersion_oxypresa	tail_immersion_oxypostsa	von_frey_force_bsl	von_frey_force_difference	von_frey_force_percent	von_frey_force_withdrawal	von_frey_time_bsl	von_frey_time_difference	von_frey_time_percent	von_frey_time_withdrawal	treatments_pr_vehicle	treatments_pr_buprenorphine	treatments_pr_methadone	treatments_pr_naltrexone	pr_saline_active	pr_saline_breakpoint	pr_saline_inactive	pr_saline_rewards	pr_buprenorphine_active	pr_buprenorphine_breakpoint	pr_buprenorphine_inactive	pr_buprenorphine_rewards	pr_methadone_active	pr_methadone_breakpoint	pr_methadone_inactive	pr_methadone_rewards	pr_naltrexone_active	pr_naltrexone_breakpoint	pr_naltrexone_inactive	pr_naltrexone_rewards	sha_iti_mode_03_04	sha_iti_numburst_03_04	sha_iti_maxburst_03_04	sha_iti_meannumrewards_03_04	sha_iti_pctrewards_03_04	sha_iti_mode_01_02	sha_iti_numburst_01_02	sha_iti_maxburst_01_02	sha_iti_meannumrewards_01_02	sha_iti_pctrewards_01_02	lga_iti_mode_12_14	lga_iti_numburst_12_14	lga_iti_maxburst_12_14	lga_iti_meannumrewards_12_14	lga_iti_pctrewards_12_14	lga_iti_mode_01_02	lga_iti_numburst_01_02	lga_iti_maxburst_01_02	lga_iti_meannumrewards_01_02	lga_iti_pctrewards_01_02
933000320499824	76		-0.827607003	-0.749357299	-0.7133415	1	0	4.5	0	0.5	0						2		-0.29914417	25	8	30.5	5.5	1.920850935	369	1	28	80	2.411113191	0.68	-0.69	2.38	3.06	3.75	14.83333333	-1.616666667	-10.8988764	16.45	7.283333333	-0.816666667	-11.21281465	8.1					4	2	2	2	175	15	8	24	4	2	1	2	2	1	0	1		0	0	0			0	0	0	0	173.6666667	15.66666667	3.333333333	2.253333333	59.66666667	9770	4.5	2.5	2.145	37.5
933000320499677	76		0.184240293	0.155792958	0.139365825	0	3.5	0	1	0	2	1.228888007		105				3	2.040828004	71.5	14	145	73.5	1.951861444	139		101	541.6666667	2.556998445	0.28	0.06	3	3.28	3.22	14.6	1.916666667	13.12785388	12.68333333	7.15	0.95	13.28671329	6.2	400	500	337.5	-25	785	30	1	40	1134	39	10	48	674	26	3	35	19	4	1	6		1	1	1	33.5		0	0	0		21.33333333	33.33333333	6	3.89	89.66666667	22.5	15.5	5	2.93	62
933000320499963	73		-0.26036555	-0.158526424	-0.084722916	4.5	2.5	1.5	1	0	1	0.530771799	0.50813816	178	1	5	3		-1.079134895	17	13	21.5	4.5	1.302442519	1038.5	2	25	34	2.773819745	1.21	0.03	2.38	3.59	3.56	21.96666667	10.21666667	46.50986343	11.75	10.9	5.183333333	47.55351682	5.716666667	0	-100	83.33333333	-83.33333333	16	4	0	6	0	0	0	0	46	6	5	11	1	1	0	1	105.5	0.5	1	1	33.5	1143	0	0	0	0	279	4.666666667	2	2	31.33333333	198	2	2	2	22
933000320500008	73		0.96794145	0.991704593	0.986430316	0	0.5	6	1	0	0							1	-0.042101772	25	10	35.5	10.5	2.438341838	505.5		44	196.6666667	1.084932995	1.65	3.56	4.72	6.37	2.81	23.61666667	12.66666667	53.63443896	10.95	11.73333333	6.433333333	54.82954545	5.3				-86.95652174													6	2	0	3		0	0	0			0	0	0		22.33333333	24	3.333333333	2.226666667	78.33333333	243.5	4	3	2.215	31.5
933000320500014	73		-0.573401054	-0.506895284	-0.44168917	1	7	0.5	2.5	0.5	2	0.763501565	0	453		3		6	0.090851192	31.5	8	50.5	19	1.947746568	502	4	41	81	0.76831546	-0.63	-1.5	2.94	2.31	3.81	17.6	2.833333333	16.09848485	14.76666667	8.683333333	1.433333333	16.50671785	7.25	575	100	375	-100	235	18	6	27	24	5	0	8	110	10	2	19	0	0	0	0		1	1	1			0	0	0		663.3333333	10.66666667	2.333333333	2.04	28	5086	7.5	2.5	2.09	47.5
933000320499952	72		-0.024474713	0.007570314	0.003868355	4	1	7	2	1.5	0	0	1.434468347	575		1	6		0.445392431	33.5	8	39.5	6	1.91309747	894	1	45	94.33333333	0.628109845	0.93	0.99	2.6	3.53	2.54	19.43333333	4.683333333	24.09948542	14.75	9.6	2.366666667	24.65277778	7.233333333	550	625	575	-50	212	17	10	26	271	20	7	29	210	17	3	27	3	1	0	2		0	0	0		278.5	1.5	1	1	50	430.3333333	8.333333333	2.333333333	2.03	20	937	4.5	2	2	27.5
933000320500020	73		0.031327141	0.126195941	0.243938673	1	1	2	1.5	1.5	0					1	1		-0.635958347	30.5	3	36.5	6	1.00883819	931		50	50.66666667	0.764386478	-0.62	-1.39	3.34	2.72	4.11	30.91666667	19.73333333	63.82749326	11.18333333	17.58333333	12.15	69.09952607	5.433333333	125	-25	-50	25	26	5	0	9	5	2	0	3	3		0	2	13	3	0	5		0	0	0	0		0	0	0	0	1492	5.666666667	2	2	25	4304	4.5	2	2	27.5
933000320499856	81		0.053411558	-0.000848147	0.015865236	1.5	6.5	1	0	1	10	1.34238392	0	98	2			5	-0.47023624	61	5.5	207.5	146.5	2.063472663	81.5	3	97	118	0.909857522	2.04	-2.25	3.15	5.19	7.44	22.78333333	7.866666667	34.52816386	14.91666667	11.3	3.966666667	35.10324484	7.333333333	4.347826087	-100	8.695652174	-65.2173913	233		1	24	0	0	0	0	252	15	3	25	34	5	5	8		2.5	1.5	1.1			0	0	0	0	26.66666667	10.33333333	4	2.653333333	39.66666667	23.5	17	5	2.705	75.5
933000320500224	80		-0.521659704	-0.557477434	-0.496765517	0	0	0	0	0	0								-0.784849142	7	1	10.5	3.5	0.866000438	2325.5		9	86	1.317283459	1.81	-2.71	2.54	4.35	7.06	20.76666667	8.833333333	42.53611557	11.93333333	10.28333333	4.466666667	43.43598055	5.816666667	-100	-100	-100	-100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0			0	0	0		723	8.333333333	3.333333333	2.313333333	39	55	1.5	2	2	51.5
933000320499869	82		-0.665470034	-0.704341626	-0.623576153	0.5	0.5	3	0	0	0							1	-1.644791076	2	0	2	0	0.801864943	9670		2	0		2.75	-0.91	2.03	4.78	5.69	17.05	6.833333333	40.07820137	10.21666667	8.4	3.466666667	41.26984127	4.933333333					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0			0	0	0			0	0	0			0	0	0	
933000320499868	81		-0.468429052	-0.479285754	-0.446010537	8	7.5	6	25	5	3.5	1.072657733	1.566654691	404	3		9	9	-0.379348068	27.5	112	39.5	12	1.236951071	670	2	33	84	0.993340075	-0.32	-1.01	3.19	2.87	3.88	14.58333333	4.166666667	28.57142857	10.41666667	7.166666667	2.116666667	29.53488372	5.05	-100	-100	200	-100	0	0	2	0	0	0	0	0	6	2	0	3	0	0	0	0	1162	1.5	2.5	2.5	47.5	2534	1.5	3	3	53.5	232	14.66666667	3	2.14	49.33333333	926	5	2.5	2.1	39
933000320499859	81		0.061612266	0.038919529	0.040186318	1	1	0	0	1.5	0	0	0	2872			2	1	-0.652012583	15.5	0	23.5	8	1.022895785	946		18	60.33333333	0.920013851	2.15	2.02	4.16	6.31	4.29	13.28333333	1.366666667	10.28858218	11.91666667	6.5	0.7	10.76923077	5.8	47.05882353	-82.35294118	17.64705882	-23.52941176	192			25	5	2	0	3	128	11	0	20	62	7	0	13		0	0	0			0.5	1	1		35.33333333	8.666666667	3.666666667	2.28	39.33333333	20.5	2.5	2.5	2.25	44
933000320499854	81		-0.225049827	-0.221900219	-0.2296482	0.5	7.5	1	1.5	1	2	0.822953893		1057		4	1	5	0.256869135	22.5	4.5	25	2.5	1.219236724	1062		25	377.3333333	1.466210661	0.34	-0.16	3.63	3.97	4.13	18.2	0.483333333	2.655677656	17.71666667	8.983333333	0.25	2.782931354	8.733333333	37.5	-100	75	25	38	6	0	11	0	0	0	0	63	8	1	14	39	6	2	10	673.5	1.5	2	2	41		0	0	0		146.6666667	15.66666667	4.666666667	3.196666667	53.66666667	1581.5	2	1	1	14
933000320499853	81		0.850191357	0.792135793	0.783342372	2.5	6	1.5	0.5	1	5	1.430908217	1.562219219	267			1	10	0.333774512	46	8.5	63.5	17.5	1.456811246	533.5		70	157	1.335045337	0.28	-0.34	3.88	4.16	4.5	23.5	14.88333333	63.33333333	8.616666667	11.66666667	7.533333333	64.57142857	4.133333333	-100	-100	20.83333333	-79.16666667	0	0	1	0	0	0	0	0	270	20	22	29	17	3	4	5		1.5	1.5	1.165	32		1	1	1		24	26	3.666666667	2.24	56.33333333	266	8	2.5	2.1	36.5
933000320500210	78		-0.289936005	-0.326360785	-0.269910864	7	10.5	9	6	3.5	4.5	1.892852456	1.428348196	107	1	1	6	1	-0.43527925	44.5	27.5	69	24.5	1.427396575	382		42	95.33333333	1.204519302	-0.84	-2.5	4.56	3.72	6.22	26.88333333	12.21666667	45.4432734	14.66666667	13.38333333	6.183333333	46.20174346	7.2					88		14	15	26	4	5	7	19	4	3	6	14	4	2	6	1115.5	3	3	2.33	68	1430.5	1.5	1.5	1.165	29	27.33333333	13.66666667	3.333333333	2.38	57.33333333	109.5	11.5	3	2.27	58
933000320500207	77		-0.209808158	-0.258119537	-0.244176297	0	0	0.5	2	0	0								-0.197571724	1.5	6	1.5	0	0	34441		1	80	0.85385477	0.5	-4.28	2.75	3.25	7.53	20.75	6.066666667	29.23694779	14.68333333	10.26666667	3.066666667	29.87012987	7.2	-4.347826087	-52.17391304	-39.13043478	-73.91304348	147	13	1	22	41	6	3	11	59	8	1	14	15	4	1	6		0	0	0			0	0	0		341	10	3	2.163333333	29.33333333		0	0	0	0
933000320500361	76		-0.38795685	-0.373242462	-0.392087738	1	0	1.5	0	1	0		0						-0.37235667	11	5	17.5	6.5	2.02711481	1124.5	1	9	110.6666667	1.060987364	4.47	2.29	2.63	7.1	4.81	14.16666667	-8	-56.47058824	22.16666667	6.933333333	-4.05	-58.41346154	10.98333333	-84.61538462	-53.84615385	-46.15384615	-46.15384615	3	1	0	2	21	4	1	6	21	4	1	7	25	4	4	7		0	0	0			0	0	0		30.66666667	15	4.666666667	2.44	62	655	0.5	1	1	6
933000320499659	77		0.718739877	0.672876447	0.676472802	1	0	1	0	0.5	0		0				2		-0.400322261	21.5	4.5	32	10.5	1.5272281	790		26	77.66666667	1.318533411	4.47	2.82	1.72	6.19	3.37	21.81666667	11.06666667	50.72574484	10.75	10.81666667	5.6	51.77195686	5.216666667	0	33.33333333	-44.44444444	-66.66666667	103		12	18	177		21	24	35	6	3	10	19	4	6	6		0	0	0			0.5	1	1		25	14.33333333	3.333333333	2.206666667	48.66666667	775.5	3.5	2	2	35.5
933000320500151	78		-0.734465086	-0.747827251	-0.689964075	0.5	0	0	0	0	0								-1.637799678	1	1	1.5	0.5	0	29143		1	0.333333333		2.57	1.47	4.21	6.78	5.31	11.71666667	-0.433333333	-3.698435277	12.15	5.7	-0.216666667	-3.801169591	5.916666667					0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0		0	0	0			0	0	0			0	0	0			0	0	0	
933000320500220	79		0.056782689	0.075973932	0.009093264	4	6.5	0	0	2	2.5	0.818486478	1.135446319	683	2	3	3	2	1.494346552	35.5	5	57.5	22	2.506740368	99	2	45	291.6666667	1.742812775	1.91	-1	1.34	3.25	4.25	13.88333333	-3.25	-23.40936375	17.13333333	6.8	-1.633333333	-24.01960784	8.433333333	15.78947368	31.57894737	-42.10526316	-84.21052632	154		6	22	209	16	0	25	52	6	1	11	4	2	0	3	613	1	1	1	25	137	1	1	1	50	22.66666667	41.33333333	5.333333333	2.77	75.33333333	42.5	11	3.5	2.235	68.5
933000320500370	76		0.307946682	0.329389501	0.263399499	0.5	0	0	0	0	0						1		2.060649777	1	0	1	0	0	8504		2	189.6666667		1.28	-1.09	2.25	3.53	4.62	17.73333333	2.533333333	14.28571429	15.2	8.75	1.283333333	14.66666667	7.466666667	25	-75	208.3333333	-8.333333333	70	8	7	15	8	2	0	3	461	28	9	37	41	6	0	11		0	0	0			0	0	0		70.66666667	56	3.666666667	2.5	80		0	0	0	
933000320499658	77		-0.28315305	-0.309497081	-0.321995309	12.5	8.5	1	2	6	1.5	0.817603374	1.397607572	903	9	7	7	5	0.054118598	39.5	14	55	15.5	0.742732556	1110	2	50	128.3333333	0.947466743	-1.47	-3.21	4.19	2.72	5.93	15.93333333	-0.283333333	-1.778242678	16.21666667	7.833333333	-0.15	-1.914893617	7.983333333	-16	8	-84	-80	132		1	21	264	18	19	27	13	2	0	4	12	3	4	5	38.5	1.5	2.5	2.25	40.5	21	3	3.5	2.5	59	176.3333333	17	4	2.353333333	48	30.5	8	2	2	39.5
933000320524282	73		-0.180897398	-0.191489148	-0.211397414	0.5	10.5	1	3.5	0	13	1.1786577		514		5	1	7	0.124032576	85	22	163	78	2.546739248	52	5	111	141	1.256759474	1.88	-1	2.75	4.63	5.63	16.15	-1.583333333	-9.803921569	17.73333333	7.95	-0.8	-10.06289308	8.75	-95	-100	-5	-70	1	1	0	1	0	0	0	0	119	10	5	19	17	4	3	6	44	3	2	2	57.5		0	0	0		22.33333333	26.66666667	3.666666667	2.276666667	72.33333333	41.5	23.5	4	2.745	76.5
933000320524278	73		-0.527290992	-0.557309648	-0.549618402	8	5	0.5	4	9.5	5.5	0.686501476	0.880447301	617.5	3		8	3	-0.561124411	29.5	8.5	83.5	54	1.645783644	257	4	42	79.33333333	0.963661663	1.52	-3.01	2.69	4.21	7.22	16.23333333	-1.666666667	-10.26694045	17.9	7.983333333	-0.85	-10.64718163	8.833333333	-43.47826087	-100	-39.13043478	-52.17391304	60	7	5	13	0	0	0	0	59			14	51	6	2	11	375	1	2	2	62.5	418	1.5	1	1	27.5	537.3333333	8.333333333	2.333333333	2.096666667	35.33333333	28	8.5	4	2.525	71
933000320524281	73		1.068981717	1.06695454	0.9553623	4	6	9	5	2	3.5	0.717058087	0.824151248	509.5	1		2	5	1.801968057	8.5	9.5	11.5	3	1.685873642	1031		14	249.3333333	2.364748879	3.19	2.05	3	6.19	4.14	15.15	-0.166666667	-1.100110011	15.31666667	7.433333333	-0.1	-1.34529148	7.533333333	-27.02702703	5.405405405	-51.35135135	-91.89189189	246	18	21	27	543		61	39	109	10	16	18	8	2	1	3		1	1	1	18	1773.5	0	0	0	0	22.66666667	46.33333333	5.333333333	3	84.33333333	17689	0.5	1	1	7
933000320524299	74		0.431980141	0.393247932	0.373830951	7	15	13	18	3.5	12.5	0.756127352	0.774970658	353.5			12	14	-0.099692154	40	33	62	22	1.544888835	619.5	4	40	94.66666667	1.124603221	0.46	0.62	2.91	3.37	2.75	20.36666667	4.783333333	23.48608838	15.58333333	10.08333333	2.416666667	23.96694215	7.666666667	-11.11111111	-81.48148148	-66.66666667	-74.07407407	191	15	13	24	11	3	2	5	28	5	5	9	21	4	4	7	32.5	3	2.5	2.125	42		2	1	1		23.66666667	23.66666667	3.666666667	2.21	71.66666667	3227.5	7.5	3	2.225	46
933000320524297	74		-0.426620597	-0.471595243	-0.423524887	1	13	0	0.5	0.5	17.5	1.324576914	0	167.5				12	-0.407313659	13	2.5	19	6	2.120602308	493		23	214.6666667	1.744117395	-1.59	-4.5	3.43	1.84	6.34	24.21666667	9.9	40.88093599	14.31666667	12.03333333	5.016666667	41.68975069	7.016666667	-88.88888889	144.4444444	-100	-66.66666667	1	1	0	1	188	13	1	22	0	0	0	0	9	2	0	3	317.5	2.5	4.5	3.25	65.5		0	0	0		22	15.33333333	5.333333333	2.74	70.33333333	11276.5	2	1	1	18
933000320524279	73		-0.656289254	-0.676623559	-0.63868566	0	0.5	1.5	3	0	0.5								-0.95264269	3.5	7.5	4	0.5	1.497467789	2285		6	49.66666667	0.986067525	2.28	-1.29	4.62	6.9	8.19	17.91666667	0.616666667	3.441860465	17.3	8.85	0.316666667	3.578154426	8.533333333	-100	-100	-100	-62.5	0	0	0	0	0	0	0	0	0	0	0	0	5	2	1	3		0	0	0			0	0	0		2166.333333	4.333333333	2.333333333	2.046666667	24.66666667		0	0	0	0
933000320500359	75		0.322283401	0.29604777	0.283650507	0	0.5	2	1	0	0								-0.036769574	17.5	15	19	1.5	1.079725717	1520		30	93.66666667	0.906530808	4.03	1.12	2.78	6.81	5.69	20.36666667	4.8	23.56792144	15.56666667	10.08333333	2.433333333	24.1322314	7.65	-52.63157895	-100	-73.68421053	-78.94736842	29	5	1	9	0	0	0	0	9	3	0	5	9	3	0	4		0	0	0			0	0	0		36.66666667	20.66666667	3.333333333	2.143333333	56.66666667	2802.5	3	2	2	34
933000320524203	72		-0.276343134	-0.315896388	-0.297388596	8.5	7.5	10	1.5	3	2	0.839053664	0.868492097	574	3		9	9	-0.645021186	110.5	11	155	44.5	2.319086166	93		145	58	0.59219822	1.79	-2.12	2.46	4.25	6.37	16.06666667	3.133333333	19.50207469	12.93333333	7.9	1.6	20.25316456	6.3	-40	-50	-70	-85	54	7	38	12	37	5	4	10	17	4	3	6	9	2	3	3	538.5	1.5	2	2	44.5	1398.5	1.5	2	2	34.5	333.6666667	4.666666667	3	2.276666667	22	46.5	34.5	4	2.625	74
933000320524216	73		0.735019243	0.718286114	0.674633382	1.5	2	2.5	2	0	2	0.715716909	0.068783069	753	3				0.536525049	64	5	162.5	98.5	2.272777329	116	2	104	127.3333333	0.685630041	7.75	2.82	2.25	10	7.18	17.15	4.716666667	27.50242954	12.43333333	8.45	2.383333333	28.20512821	6.066666667	-31.81818182	-4.545454545	-27.27272727	-86.36363636	80	8	12	15	140	12	4	21	80		4	16	6	2	1	3		0.5	1	1			0	0	0		237.3333333	17	2.666666667	2.086666667	33	138	17	4	2.355	65.5
933000320524211	72		-0.022129956	-0.043108686	-0.061521361	1.5	0.5	8	0.5	0.5	1		0.946902655						0.172972361	22.5	28.5	30	7.5	1.920287245	768	2	30	130.3333333	0.811440987	1.7	-1.31	2.21	3.91	5.22	20.83333333	1.216666667	5.84	19.61666667	10.31666667	0.616666667	5.977382876	9.7	-40.90909091	-50	-95.45454545	-77.27272727	65	7	1	13	47	6	1	11	2	1	0	1	15	3	3	5		0	0	0			0.5	1	1		179.3333333	16.66666667	2.666666667	2.146666667	41	7036.5	5	2.5	2.165	49
933000320524207	72		-0.315546888	-0.303631976	-0.309319123	5	6	1	4.5	1	3.5	0.59029274	0.855445419	956.5	3	3	3	4	0.082084189	35.5	17	44	8.5	1.001345025	922	2	42	204	1.954629054	3	0.87	3.28	6.28	5.41	14.55	-1.566666667	-10.7674685	16.11666667	7.133333333	-0.8	-11.21495327	7.933333333	20	20	-60	0	17	4	2	6	18	4	2	6	4	1	1	2	11	3	1	5	397	0.5	1	1	16.5		1	1.5	1.25	28	23.33333333	20.33333333	5.333333333	3.26	80.66666667	1849.5	6.5	2.5	2.085	38.5
933000320524217	72		1.584097056	1.578080354	1.439380037	13.5	7	31	36	9	9	1.243610563	0.701772326	554.5	3	2	13	5	2.759789561	82.5	49	289	206.5	3.444388412	108	2	138	2122.333333		3.9	1.53	1.63	5.53	4	17.46666667	4.833333333	27.67175573	12.63333333	8.616666667	2.45	28.43326886	6.166666667	-92.68292683	-56.09756098	21.95121951	-90.24390244	9	2	5	3	138	10	5	18	1481		13	50	10	3	0	4	353.5	0	0	0	0	494.5	2.5	2	2	35	20	48	6	3.27	87	23.5	16	5.5	3.345	67
933000320499864	81		-0.674548058	-0.619695361	-0.608463218	0	0.5	2	0.5	0	0.5					1			-0.989923277	2	6.5	2	0	0.9595134	5261		4	132.6666667	3.021250702	3.78	1.56	2.03	5.81	4.25	19.48333333	-5.966666667	-30.62446536	25.45	9.616666667	-3.316666667	-34.48873484	12.93333333	-42.85714286	-100	-57.14285714	57.14285714	8	3	2	4	0	0	0	0	8	2	2	3	51	6	1	11		0	0	0			0	0	0		31.33333333	10	5	3.126666667	80		0	0	0	0
933000320499865	81		-0.781973095	-0.678069537	-0.670087518	0.5	0	0.5	2	0	0						1		-0.501955838	108	90	781.5	673.5	3.748146153	23		196	194	2.698156119	2.09	0.66	2.03	4.12	3.46	24	-5.383333333	-22.43055556	29.38333333	11.91666667	-3.2	-26.85314685	15.11666667	1066.666667	33.33333333	-66.66666667	0	538	26	2	35	13	2	2	4	1	1	0	1	5	2	0	3		0	0	0			0	0	0		21.33333333	12	6	3.406666667	69.33333333	23	24.5	5.5	3.88	90
933000320499852	81		0.070918962	0.162604514	0.159578913	0	0	0	0	0	0								0.148667413	18.5	22.5	43	24.5	2.169101249	618		36	126	0.623772871	0.38	0.32	2.25	2.63	2.31	20.6	6.216666667	30.17799353	14.38333333	10.2	3.15	30.88235294	7.05	-8.333333333	-66.66666667	-8.333333333	-58.33333333	48	6	12	11	8	2	2	4	44	6	7	11	14	3	3	5		0	0	0			0	0	0		369	11.33333333	2.333333333	2.05	28	8800.5	3.5	1.5	1.145	23.5
933000320500211	79		0.467097247	0.365180404	0.3378476	0	0	0.5	0	0	0								0.815556245	7.5	0.5	10.5	3	1.106586627	1021		15	240.3333333	3.051686473	3.87	2.84	2.88	6.75	3.91	19.13333333	3.966666667	20.73170732	15.16666667	9.45	2.066666667	21.86948854	7.383333333	-80	80	140	0	2	1	0	1	37	5	20	9	73	6	7	12	43	3	9	5		0	0	0			0	0	0		35.33333333	33	4	2.473333333	72	2707.5	1.5	1.5	1.165	32
933000320499875	81		1.518527799	1.492433303	1.33929289	7.5	17.5	11.5	14	1	7.5	1.350923665	1.286116558	62	3	3	8	24	3.190331112	114	9.5	150.5	36.5	1.388106862	167.5	5	123	506.6666667		3.6	1.76	1.81	5.41	3.65	16.8	0.383333333	2.281746032	16.41666667	8.283333333	0.2	2.414486922	8.083333333	22.22222222	-64.44444444	-55.55555556	-91.11111111	1286	46	20	55	107	9	6	16	140	11	21	20	14	3	2	4	27.5	5.5	3.5	2.75	81	1177	1	2	1.5	33.5	22	56	5.333333333	3.05	88.33333333	23	31	4.5	2.29	62
933000320499867	82		-0.778774819	-0.708283259	-0.663484541	1.5	2	0	0	1	0		0		2	1			-1.624280947	0.5	0	0.5	0				1	14	1.206415651	4.01	1.29	2.06	6.07	4.78	22.65	-1.633333333	-7.211184695	24.28333333	11.23333333	-0.833333333	-7.418397626	12.06666667	0	50	0	200	4	1	0	2	6	2	0	3	7	2	1	2	15	4	0	6		0	0	0	0		0	0	0	0	1308.333333	2	1.666666667	1.4	25.66666667		0	0	0	
933000320500369	76		-0.36290504	-0.297547209	-0.276381215	2	3.5	1	1	1	1.5	1.321379336	0.571657326	425		1	1	1	-0.347432816	10.5	1	12.5	2	1.247568028	1724		14	91.66666667	0.94565815	2.44	0.79	2	4.44	3.65	21.4	3.183333333	14.87538941	18.21666667	10.6	1.6	15.09433962	9					86	8	6	15	12	3	1	4	67	8	2	14	21	4	1	6	427	0.5	1	1	25		0	0	0	0	36.33333333	15	3	2.126666667	47.66666667	7988	1	1	1	28.5
933000320500204	77		0.435775492	0.513916678	0.435402826	6.5	2.5	15.5	6	6	1	0.701549765	0.954849958	508	2	1	5	3	1.929748563	24.5	18	36.5	12	0.998163036	1181		26	176.6666667	0.77483765	3.13	0.37	2.06	5.19	4.82	19.25	0.066666667	0.346320346	19.18333333	9.516666667	0.033333333	0.350262697	9.483333333	-4.545454545	-27.27272727	-54.54545455	-31.81818182	140	12	26	21	86	9	13	16	40	6	2	10	78	8	17	15	368	0.5	1	1	33.5		2.5	1	1	41.5	138	37.66666667	3	2.136666667	50.66666667	2252.5	6	2	2	50.5
933000320500219	79		0.014284804	0.114392887	0.088904989	0	0	0	0	0	0								0.051073925	3	0.5	3	0	0.811571083	11587.5		3	96	1.077815106	3.09	0.59	3.22	6.31	5.72	15.21666667	0.183333333	1.204819277	15.03333333	7.483333333	0.1	1.336302895	7.383333333	27.27272727	-18.18181818	9.090909091	-68.18181818	266		3	28	115	10	0	18	186	15	0	24	48	4	0	7		0	0	0			0	0	0		27.66666667	14.33333333	3.333333333	2.17	35	11066.5	0	0	0	0
933000320500212	78		0.209113516	0.200668086	0.149514512	9.5	7	8	8.5	8	5.5	0.907988604	0.80542614	959.5	3	4	6	5	0.87248578	32	7.5	42.5	10.5	1.053678924	1087	2	42	340.3333333	1.412891732	3.45	1.91	3.15	6.6	4.69	18.78333333	-2.666666667	-14.19698314	21.45	9.283333333	-1.3	-14.00359066	10.58333333	37.5	-93.75	6.25	43.75	147		16	22	1	1	0	1	103	9	12	17	165	13	13	23	36.5	1.5	2	2	42	538	2	2	2	46.5	22.66666667	32.33333333	5.666666667	2.876666667	80.33333333	1498	6.5	2	2	40
933000320500366	76		0.75363975	0.633907138	0.614916457	4.5	7	0.5	5.5	4	7	0.889588211	1.039656267	608.5		4	6	3	0.002277181	28.5	2.5	66.5	38	1.645788729	61	1	51	490	1.50721978	6.78	3.37	2.97	9.75	6.38	24.43333333	6.733333333	27.5579809	17.7	12.11666667	3.383333333	27.92297111	8.733333333	-82.35294118	-94.11764706	-58.82352941	-82.35294118	6	2	2	3	1	1	0	1	39	4	3	7	5	2	2	3	89	1	2	2	35		0.5	2	2		20.66666667	24.66666667	5.333333333	2.8	86.33333333	22	7	5	3.245	70
933000320500214	77		0.027002451	0.056759993	0.09249088	0.5	0.5	0	1.5	0	0								-0.461291885	14.5	9	18.5	4	1.647179851	1387	2	24	121.6666667	0.777464362	5.72	1.03	2.75	8.47	7.44	34.16666667	10.8	31.6097561	23.36666667	18.08333333	6.483333333	35.85253456	11.6					89	9	15	16	87	9	3	17	82	8	14	15	19	4	4	7		0	0	0			0	0	0		234	11.66666667	2.666666667	2.12	41.33333333	2347.5	1	1	1	9
933000320500205	77		0.459792516	0.301913304	0.298075873	27	8	3	7	6	3.5	1.07457794	1.687556551	515	2	4	26	5	-0.550752582	53	64	82	29	1.416157682	205.5	2	48	81.33333333	1.379461962	5.13	4.12	2.65	7.78	3.66	22.15	3.166666667	14.29646351	18.98333333	10.98333333	1.6	14.56752656	9.383333333	-54.54545455	-81.81818182	-100	-63.63636364	12	3	2	5	3	2	0	2	0	0	2	0	14	3	1	4	44.5	2	3	2.5	63.5	370	6.5	2	1.385	43	24.33333333	15.33333333	4.333333333	2.833333333	73.33333333	410.5	13	3.5	2.3	54.5
933000320500209	78		0.173030129	0.218208195	0.217911586	7	6	11.5	5.5	4.5	3	0.719623164	0.811483377	659.5	4	3	5	3	0.449580667	49	19.5	82	33	1.266765325	426.5	4	61	432.6666667	1.9403945	3.03	0.72	1.84	4.87	4.15	21.48333333	8.2	38.16912335	13.28333333	10.65	4.166666667	39.12363067	6.483333333	660	-60	500	100	527	28	4	38	2	1	0	2	380	21	31	30	34	5	23	10	362.5	0.5	1	1	20	55	1	2	2	35	21	27.66666667	5.666666667	3.156666667	89	48	13.5	3.5	2.3	64
